hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
58403,41.332,-56.7778,1098.0,9,10,36,3.7380124297291366e+17
59466,-82.5397,126.554,1098.0,9,10,92,1.666344231632896e+17
58417,70.6377,-97.4117,1098.0,9,10,38,1.1710341719680614e+17
58176,-1.18819,-54.2898,1098.0,9,10,25,4.323529859310551e+17
58174,-6.29783,-93.7229,1098.0,9,10,25,1.1259109019589018e+17
59829,-108.459,3.93819,1098.0,9,10,108,6.305050473434972e+17
58801,130.654,17.8737,1098.0,9,10,57,8.376798386124227e+17
58250,10.8273,-162.196,1098.0,9,10,29,2.927344568154194e+17
58395,16.0874,-39.0273,1098.0,9,10,36,2.702496501858304e+16
59169,49.0723,121.002,1098.0,9,10,76,4.954316931386573e+16
61146,1.08359,47.2253,1298.0,9,12,79,4.0983808017065574e+17
61347,-38.4779,47.527,1298.0,9,12,90,7.656201829901926e+16
61343,-13.2455,37.2606,1298.0,9,12,90,3.55797702140756e+17
61327,-24.5414,48.6126,1298.0,9,12,90,1.1259748110722662e+17
60366,30.0816,-107.917,1298.0,9,12,32,8.106498570720379e+17
60276,-7.59123,-115.039,1298.0,9,12,26,3.0174138119225344e+17
60428,30.1287,-40.9838,1298.0,9,12,36,9.50267767712383e+17
60606,54.0764,-30.4901,1298.0,9,12,47,5.2692211847502234e+17
61423,-96.9068,89.5882,1298.0,9,12,95,3.9181488556815155e+17
60783,145.254,24.7804,1298.0,9,12,57,7.340879762119721e+17
59925,-98.6059,-23.2361,1298.0,9,12,4,4.458878366300242e+17
61138,11.21,91.1358,1298.0,9,12,79,5.629511216524165e+17
60641,110.69,-43.6547,1298.0,9,12,48,5.899729255750697e+17
61506,-103.53,71.8589,1298.0,9,12,99,5.404828076972442e+16
59901,-57.458,-13.1517,1298.0,9,12,4,8.737159198959206e+17
62184,72.7004,-146.887,1498.0,9,14,35,4.458636473742131e+17
61916,-63.6542,-83.191,1498.0,9,14,16,8.10649582194131e+17
63130,-112.831,52.1425,1498.0,9,14,102,4.6837965264624026e+17
62761,48.3523,132.857,1498.0,9,14,76,1.8915221514171187e+17
62258,82.853,-88.0503,1498.0,9,14,41,2.2067954283708416e+17
62103,6.44152,-131.208,1498.0,9,14,29,7.115790490460488e+17
63118,-65.8028,35.7261,1498.0,9,14,101,7.115761628280259e+17
62625,35.3577,49.8288,1498.0,9,14,68,4.188383387582464e+17
62399,133.001,-22.9863,1498.0,9,14,51,9.32256736457261e+17
62191,46.8236,-86.2179,1498.0,9,14,36,1.0358739563446272e+17
62256,118.428,-130.06,1498.0,9,14,41,4.5486672346034995e+17
62361,158.044,-63.3063,1498.0,9,14,48,5.719582521876808e+17
63228,-151.434,13.8335,1498.0,9,14,108,8.376768149554463e+17
62102,8.74162,-164.719,1498.0,9,14,29,8.016500108013076e+17
63231,-108.015,10.3746,1498.0,9,14,108,2.4769901029752832e+17
61801,-112.701,-29.679,1498.0,9,14,7,4.458878366300242e+17
62657,82.6039,109.69,1498.0,9,14,70,3.602895507376046e+17
62193,35.6554,-50.8637,1498.0,9,14,36,6.710693985465139e+17
